Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Product ID,SalesPerson ID,Sales,Quantity,Discount,Profit
US-2015-138121,12/17/2015,12/17/2015,Same Day,JL-15835,Consumer,FUR-CH-10004875,12,142.36,2,0,38.4372
US-2015-138121,12/17/2015,12/17/2015,Same Day,JL-15835,Consumer,FUR-CH-10003817,18,546.66,9,0,136.665
US-2015-138121,12/17/2015,12/17/2015,Same Day,JL-15835,Consumer,FUR-FU-10002116,12,212.13,3,0,14.8491
CA-2017-140298,5/11/2017,5/17/2017,Standard Class,JK-16120,Home Office,OFF-AR-10003481,9,5.248,2,0.2,0.5904
CA-2017-140298,5/11/2017,5/17/2017,Standard Class,JK-16120,Home Office,OFF-ST-10004180,11,74.416,2,0.2,-14.8832
CA-2017-140298,5/11/2017,5/17/2017,Standard Class,JK-16120,Home Office,OFF-PA-10003657,20,6.848,2,0.2,2.14
CA-2017-140298,5/11/2017,5/17/2017,Standard Class,JK-16120,Home Office,FUR-FU-10001967,7,7.996,1,0.6,-6.9965
CA-2016-166240,6/24/2016,6/28/2016,Standard Class,DH-13075,Corporate,OFF-AP-10002082,1,8.712,2,0.8,-19.602
CA-2016-158435,5/17/2016,5/18/2016,First Class,AG-10900,Consumer,OFF-SU-10000381,10,65.17,7,0,18.8993
CA-2016-158435,5/17/2016,5/18/2016,First Class,AG-10900,Consumer,OFF-LA-10002475,3,14.62,2,0,6.8714
CA-2016-158435,5/17/2016,5/18/2016,First Class,AG-10900,Consumer,FUR-FU-10003975,16,173.24,4,0,17.324
CA-2017-138149,6/29/2017,6/30/2017,First Class,WB-21850,Consumer,OFF-BI-10003091,19,895.92,5,0.2,302.373
CA-2017-138149,6/29/2017,6/30/2017,First Class,WB-21850,Consumer,OFF-ST-10002974,20,130.71,3,0,39.213
CA-2017-138149,6/29/2017,6/30/2017,First Class,WB-21850,Consumer,OFF-AR-10000255,20,11.68,2,0,3.0368
CA-2017-138149,6/29/2017,6/30/2017,First Class,WB-21850,Consumer,TEC-AC-10001284,11,62.31,3,0,22.4316
CA-2014-112403,3/31/2014,3/31/2014,Same Day,JO-15280,Consumer,OFF-BI-10003529,8,0.852,1,0.7,-0.5964
CA-2014-108273,12/16/2014,12/21/2014,Standard Class,EJ-13720,Consumer,OFF-PA-10000029,20,36.288,7,0.2,12.7008
CA-2014-108273,12/16/2014,12/21/2014,Standard Class,EJ-13720,Consumer,FUR-FU-10002116,1,56.568,2,0.6,-74.9526
CA-2017-121643,5/18/2017,5/20/2017,First Class,AB-10105,Consumer,TEC-PH-10002200,9,344.704,2,0.2,38.7792
US-2015-122910,5/12/2015,5/16/2015,Standard Class,LT-16765,Consumer,TEC-PH-10000441,18,201.584,2,0.2,20.1584
CA-2017-143126,12/3/2017,12/7/2017,Second Class,CM-12655,Home Office,FUR-TA-10002958,7,521.96,2,0,88.7332
CA-2015-129042,12/12/2015,12/17/2015,Standard Class,EM-13960,Consumer,OFF-AR-10001662,4,8.22,3,0,2.2194
CA-2015-109736,10/10/2015,10/11/2015,First Class,DJ-13420,Corporate,OFF-PA-10004101,19,45.36,7,0,21.7728
CA-2015-142601,4/18/2015,4/20/2015,Second Class,DE-13255,Home Office,OFF-ST-10002756,5,947.17,7,0,9.4717
CA-2015-142601,4/18/2015,4/20/2015,Second Class,DE-13255,Home Office,OFF-PA-10000483,18,61.96,2,0,27.882
CA-2014-106229,6/7/2014,6/11/2014,Second Class,NR-18550,Consumer,FUR-TA-10002041,16,268.935,3,0.5,-209.7693
US-2017-135230,9/1/2017,9/7/2017,Standard Class,CK-12325,Home Office,OFF-AR-10001166,6,7.58,1,0,2.9562
CA-2016-159653,5/22/2016,5/22/2016,Same Day,JF-15490,Consumer,OFF-LA-10004345,5,14.73,3,0,7.2177
CA-2016-131968,11/11/2016,11/15/2016,Standard Class,LB-16795,Home Office,OFF-BI-10002852,3,9.888,2,0.7,-6.9216
CA-2016-131968,11/11/2016,11/15/2016,Standard Class,LB-16795,Home Office,OFF-AP-10001058,17,671.544,3,0.2,50.3658
CA-2014-119151,11/25/2014,11/29/2014,Second Class,MP-18175,Home Office,OFF-ST-10003470,19,1117.92,4,0,55.896
CA-2014-119151,11/25/2014,11/29/2014,Second Class,MP-18175,Home Office,FUR-BO-10003159,9,275.952,3,0.2,-37.9434
CA-2014-123323,11/7/2014,11/12/2014,Standard Class,LH-16900,Consumer,OFF-BI-10003684,14,123.144,7,0.2,46.179
CA-2016-124681,7/18/2016,7/23/2016,Second Class,SV-20935,Consumer,TEC-AC-10000487,8,15.576,3,0.2,3.3099
US-2015-103996,3/29/2015,3/31/2015,Second Class,RB-19435,Consumer,OFF-PA-10001736,11,212.64,6,0,99.9408
US-2015-103996,3/29/2015,3/31/2015,Second Class,RB-19435,Consumer,OFF-PA-10001609,14,9.87,3,0,4.5402
US-2015-103996,3/29/2015,3/31/2015,Second Class,RB-19435,Consumer,TEC-AC-10003116,1,53.25,3,0,20.7675
US-2015-103996,3/29/2015,3/31/2015,Second Class,RB-19435,Consumer,FUR-FU-10004586,4,19.92,3,0,9.5616
CA-2016-120530,4/7/2016,4/12/2016,Standard Class,Dl-13600,Corporate,FUR-CH-10000454,3,658.746,3,0.1,146.388
CA-2015-155054,6/13/2015,6/19/2015,Standard Class,PS-19045,Home Office,OFF-BI-10004970,3,8.26,2,0,3.8822
CA-2015-155054,6/13/2015,6/19/2015,Standard Class,PS-19045,Home Office,OFF-BI-10002824,7,29.84,2,0,13.428
CA-2015-155054,6/13/2015,6/19/2015,Standard Class,PS-19045,Home Office,TEC-AC-10003657,12,67.98,2,0,14.9556
CA-2015-105725,2/18/2015,2/24/2015,Standard Class,GT-14755,Consumer,OFF-LA-10003510,6,61.06,2,0,28.0876
CA-2015-105725,2/18/2015,2/24/2015,Standard Class,GT-14755,Consumer,FUR-TA-10001676,9,35.544,1,0.2,-0.8886
CA-2017-164364,11/12/2017,11/16/2017,Standard Class,CS-12355,Consumer,OFF-LA-10004853,1,9.96,2,0,4.5816
CA-2017-164364,11/12/2017,11/16/2017,Standard Class,CS-12355,Consumer,OFF-AR-10000315,15,9.21,3,0,2.3025
CA-2017-164364,11/12/2017,11/16/2017,Standard Class,CS-12355,Consumer,OFF-SU-10000381,15,27.93,3,0,8.0997
CA-2017-168123,3/5/2017,3/5/2017,Same Day,JD-16060,Consumer,OFF-FA-10002763,17,7.9,2,0,2.528
CA-2017-168123,3/5/2017,3/5/2017,Same Day,JD-16060,Consumer,OFF-ST-10000877,17,221.16,4,0,57.5016
CA-2017-168123,3/5/2017,3/5/2017,Same Day,JD-16060,Consumer,OFF-BI-10001071,2,127.96,2,0,62.7004
CA-2017-168123,3/5/2017,3/5/2017,Same Day,JD-16060,Consumer,OFF-BI-10001097,16,18.69,3,0,9.1581
CA-2016-120005,3/3/2016,3/3/2016,Same Day,TS-21160,Corporate,OFF-SU-10004782,10,25.35,3,0,7.605
CA-2016-120005,3/3/2016,3/3/2016,Same Day,TS-21160,Corporate,FUR-FU-10000672,4,35.28,3,0,11.9952
CA-2016-123526,12/24/2016,12/25/2016,First Class,BV-11245,Corporate,OFF-PA-10002986,1,33.4,5,0,16.032
CA-2016-127649,10/7/2016,10/9/2016,First Class,DL-13495,Corporate,TEC-MA-10001972,12,837.6,3,0.2,62.82
CA-2016-159989,12/9/2016,12/13/2016,Standard Class,EB-13870,Consumer,TEC-PH-10000169,11,40.68,3,0.2,-9.153
CA-2017-103499,11/20/2017,11/24/2017,Standard Class,ES-14020,Consumer,FUR-CH-10001482,3,209.568,2,0.2,-23.5764
US-2015-167220,12/12/2015,12/16/2015,Standard Class,JB-15925,Consumer,TEC-AC-10002018,18,22.368,4,0.2,6.4308
CA-2017-126354,2/3/2017,2/8/2017,Standard Class,SC-20380,Consumer,OFF-BI-10000301,5,3.882,2,0.7,-2.588
CA-2017-126354,2/3/2017,2/8/2017,Standard Class,SC-20380,Consumer,OFF-PA-10004381,13,115.296,3,0.2,40.3536
CA-2017-169817,9/21/2017,9/25/2017,Standard Class,EB-13870,Consumer,OFF-BI-10004141,2,1.908,2,0.7,-1.5264
US-2017-144582,4/30/2017,5/5/2017,Standard Class,TC-21475,Home Office,OFF-BI-10001575,4,43.372,7,0.8,-69.3952
CA-2014-121573,11/3/2014,11/7/2014,Standard Class,SG-20605,Consumer,TEC-PH-10000984,11,783.96,4,0,219.5088
CA-2014-121573,11/3/2014,11/7/2014,Standard Class,SG-20605,Consumer,OFF-BI-10000666,4,48.896,2,0.2,18.336
CA-2014-121573,11/3/2014,11/7/2014,Standard Class,SG-20605,Consumer,OFF-BI-10003712,6,7.856,2,0.2,2.8478
CA-2016-117660,12/30/2016,1/4/2017,Standard Class,BM-11785,Consumer,OFF-LA-10003720,9,5.904,2,0.2,1.9926
CA-2016-117660,12/30/2016,1/4/2017,Standard Class,BM-11785,Consumer,OFF-SU-10001664,14,13.712,2,0.2,1.0284
CA-2014-112851,9/17/2014,9/21/2014,Standard Class,NR-18550,Consumer,OFF-EN-10001453,18,182.94,3,0,85.9818
CA-2017-123701,11/24/2017,11/27/2017,First Class,PG-18820,Consumer,OFF-AR-10001860,5,27.76,4,0,9.9936
CA-2015-118227,4/24/2015,4/28/2015,Standard Class,DB-13270,Home Office,OFF-AR-10001044,7,25.99,1,0,7.5371
CA-2015-123155,3/9/2015,3/12/2015,First Class,NS-18640,Corporate,TEC-AC-10002473,7,113.52,5,0.2,29.799
CA-2015-123155,3/9/2015,3/12/2015,First Class,NS-18640,Corporate,TEC-PH-10001809,5,359.88,3,0.2,22.4925
CA-2017-158883,6/2/2017,6/3/2017,Same Day,CS-11860,Consumer,OFF-PA-10004733,8,25.344,4,0.2,9.1872
US-2016-114888,9/19/2016,9/24/2016,Second Class,CC-12430,Home Office,OFF-BI-10003355,1,11.952,3,0.2,4.1832
US-2016-114888,9/19/2016,9/24/2016,Second Class,CC-12430,Home Office,OFF-SU-10001212,8,6.24,3,0,1.872
US-2014-167262,10/31/2014,11/3/2014,Second Class,AC-10450,Consumer,TEC-PH-10000486,2,742.336,8,0.2,83.5128
CA-2017-119746,11/23/2017,11/27/2017,Standard Class,CM-12385,Consumer,FUR-FU-10004909,16,6.464,1,0.6,-4.04
CA-2017-119746,11/23/2017,11/27/2017,Standard Class,CM-12385,Consumer,OFF-LA-10001613,13,11.52,5,0.2,4.176
CA-2017-119746,11/23/2017,11/27/2017,Standard Class,CM-12385,Consumer,TEC-PH-10004447,7,222.384,2,0.2,16.6788
CA-2017-108091,11/16/2017,11/21/2017,Standard Class,EK-13795,Home Office,OFF-AR-10000255,2,23.36,4,0,6.0736
CA-2016-101630,2/19/2016,2/23/2016,Second Class,CK-12760,Corporate,OFF-LA-10004425,11,8.67,3,0,4.0749
CA-2016-101630,2/19/2016,2/23/2016,Second Class,CK-12760,Corporate,OFF-SU-10001664,4,25.71,3,0,6.6846
CA-2017-132346,11/7/2017,11/11/2017,Standard Class,PK-19075,Consumer,OFF-AP-10000696,8,100.94,7,0,33.3102
CA-2014-150301,7/8/2014,7/10/2014,First Class,MH-18025,Consumer,FUR-CH-10002647,20,63.882,1,0.1,10.647
CA-2014-159310,11/7/2014,11/12/2014,Standard Class,SC-20725,Consumer,FUR-CH-10002758,8,683.144,4,0.3,0
CA-2014-159310,11/7/2014,11/12/2014,Standard Class,SC-20725,Consumer,OFF-BI-10000201,13,1.476,3,0.8,-2.214
CA-2014-159310,11/7/2014,11/12/2014,Standard Class,SC-20725,Consumer,OFF-SU-10004115,17,40.712,7,0.2,3.5623
US-2017-147984,1/28/2017,2/1/2017,Standard Class,GB-14575,Consumer,OFF-PA-10000806,13,279.9,5,0,137.151
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Consumer,OFF-AR-10001473,14,13.12,5,0.2,1.148
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Consumer,FUR-BO-10003450,7,69.576,4,0.7,-143.7904
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Consumer,OFF-AR-10001545,12,4.224,3,0.2,0.4752
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Consumer,TEC-AC-10004396,4,58.08,4,0.2,-6.534
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Consumer,FUR-FU-10002456,5,52.416,9,0.2,15.0696
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Consumer,FUR-FU-10001473,8,54.92,5,0.2,10.984
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Consumer,FUR-TA-10000849,6,364.95,5,0.5,-248.166
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Consumer,OFF-PA-10001166,4,85.056,3,0.2,28.7064
CA-2015-104346,12/11/2015,12/16/2015,Standard Class,IM-15070,Consumer,OFF-PA-10003256,7,27.696,3,0.2,9.6936
US-2015-141684,6/29/2015,7/4/2015,Standard Class,MM-18055,Consumer,OFF-PA-10002870,1,24.96,4,0,11.232
CA-2015-144722,3/16/2015,3/23/2015,Standard Class,MF-18250,Corporate,FUR-FU-10001215,8,43.13,1,0,18.1146
CA-2015-120516,8/13/2015,8/17/2015,Standard Class,CK-12595,Consumer,OFF-BI-10004187,13,5.64,3,0,2.7072
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Corporate,OFF-BI-10001718,4,57.582,3,0.7,-44.1462
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Corporate,OFF-PA-10004983,20,31.104,6,0.2,10.8864
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Corporate,FUR-FU-10002396,12,30.192,3,0.2,8.3028
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Corporate,TEC-PH-10003988,6,43.6,5,0.2,4.36
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Corporate,OFF-AR-10002467,7,4.768,2,0.2,0.4172
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Corporate,OFF-BI-10004002,4,10.38,2,0.7,-7.612
US-2016-148901,5/14/2016,5/19/2016,Standard Class,MK-17905,Corporate,OFF-BI-10002309,4,13.392,8,0.7,-9.8208
CA-2017-136364,7/13/2017,7/17/2017,Second Class,MH-17455,Consumer,TEC-PH-10003885,16,39.594,1,0.4,-7.2589
CA-2017-136364,7/13/2017,7/17/2017,Second Class,MH-17455,Consumer,FUR-FU-10002501,20,91.008,9,0.2,19.3392
CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Consumer,OFF-PA-10000176,6,37.94,2,0,18.2112
CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Consumer,OFF-PA-10000327,19,42.8,10,0,19.26
CA-2015-137708,11/22/2015,11/25/2015,Second Class,NG-18430,Consumer,OFF-ST-10004634,5,33.63,3,0,10.089
CA-2014-149055,11/23/2014,11/28/2014,Standard Class,PB-19210,Corporate,OFF-EN-10003040,17,62.808,3,0.2,21.1977
CA-2015-151589,12/27/2015,12/30/2015,First Class,RE-19450,Consumer,OFF-PA-10003228,15,195.64,4,0,91.9508
CA-2015-151589,12/27/2015,12/30/2015,First Class,RE-19450,Consumer,TEC-PH-10004345,12,239.9,2,0,71.97
CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Consumer,FUR-CH-10000785,17,380.058,3,0.3,-21.7176
CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Consumer,TEC-CO-10004115,10,1199.976,4,0.4,179.9964
CA-2016-121370,11/14/2016,11/19/2016,Second Class,EB-14110,Consumer,FUR-FU-10002813,20,48.576,3,0.2,9.7152
CA-2016-111696,5/8/2016,5/10/2016,First Class,TB-21625,Consumer,OFF-PA-10002751,12,17.94,3,0,8.073
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Consumer,OFF-PA-10004569,15,18.264,3,0.2,6.1641
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Consumer,OFF-AP-10002998,19,34.656,2,0.2,5.6316
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Consumer,OFF-AP-10003287,5,81.552,2,0.2,8.1552
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,Consumer,OFF-ST-10001370,3,227.136,4,0.2,-42.588
CA-2017-117436,6/8/2017,6/14/2017,Standard Class,LW-17125,Consumer,OFF-BI-10004040,5,10.36,2,0,5.0764
CA-2015-140025,4/7/2015,4/11/2015,Standard Class,PF-19120,Consumer,OFF-AP-10002651,1,463.248,8,0.8,-1181.2824
CA-2015-140025,4/7/2015,4/11/2015,Standard Class,PF-19120,Consumer,TEC-AC-10002402,20,383.952,6,0.2,47.994
CA-2016-134222,7/10/2016,7/11/2016,Same Day,NZ-18565,Home Office,OFF-BI-10001658,20,44.856,6,0.7,-35.8848
CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Consumer,TEC-MA-10000752,17,30.345,7,0.7,-24.276
CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Consumer,FUR-CH-10003817,19,127.554,3,0.3,-9.111
CA-2016-140018,11/21/2016,11/26/2016,Standard Class,CK-12205,Consumer,FUR-FU-10001876,4,77.952,3,0.2,15.5904
US-2017-136707,11/12/2017,11/15/2017,First Class,JE-15610,Corporate,OFF-BI-10003460,1,14.016,4,0.2,4.9056
CA-2014-152562,11/1/2014,11/8/2014,Standard Class,JO-15145,Corporate,OFF-ST-10000464,3,69.52,2,0,19.4656
CA-2014-152562,11/1/2014,11/8/2014,Standard Class,JO-15145,Corporate,OFF-AR-10001919,19,5.64,3,0,1.6356
CA-2016-152408,5/15/2016,5/21/2016,Standard Class,TT-21220,Consumer,OFF-BI-10002393,15,13.776,3,0.2,4.4772
CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Consumer,OFF-AP-10001293,3,245.88,6,0,68.8464
CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Consumer,OFF-ST-10004258,5,36.63,3,0,9.8901
CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Consumer,OFF-ST-10002214,6,22.58,2,0,5.8708
CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Consumer,OFF-BI-10004970,19,12.39,3,0,5.8233
CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,Home Office,OFF-BI-10002571,5,39.92,5,0.2,13.473
CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,Home Office,OFF-PA-10002581,3,61.96,2,0,27.882
CA-2017-167661,10/5/2017,10/10/2017,Standard Class,MP-18175,Home Office,OFF-BI-10001097,14,19.936,4,0.2,7.2268
CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Consumer,OFF-BI-10003429,11,3.798,2,0.7,-2.6586
CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Consumer,OFF-PA-10000682,12,27.744,6,0.2,10.0572
CA-2017-106831,6/1/2017,6/3/2017,First Class,FH-14350,Consumer,TEC-PH-10001700,5,158.376,4,0.4,-34.3148
CA-2017-154123,11/20/2017,11/25/2017,Standard Class,SC-20050,Home Office,FUR-FU-10000629,14,27.58,2,0,11.5836
CA-2016-136049,12/23/2016,12/28/2016,Standard Class,NM-18520,Consumer,OFF-BI-10001267,8,5.553,3,0.7,-4.0722
CA-2017-118402,9/29/2017,10/4/2017,Standard Class,JO-15280,Consumer,OFF-ST-10001418,6,243.92,5,0.2,-54.882
US-2016-139388,11/7/2016,11/9/2016,First Class,CC-12475,Consumer,OFF-FA-10004968,17,14.96,4,0,0.2992
US-2014-128685,4/4/2014,4/5/2014,First Class,MZ-17515,Corporate,OFF-BI-10004140,4,7.184,2,0.2,2.245
CA-2015-124044,7/23/2015,7/26/2015,Second Class,MS-17830,Consumer,OFF-BI-10003460,11,10.512,3,0.2,3.6792
CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Corporate,TEC-PH-10002115,4,263.96,5,0.2,19.797
CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Corporate,OFF-AR-10003478,15,71.632,11,0.2,17.908
CA-2014-164469,6/25/2014,6/27/2014,Second Class,GK-14620,Corporate,OFF-AR-10000475,10,9.328,1,0.2,0.8162
CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Consumer,OFF-AR-10003045,1,5.88,2,0,2.646
CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Consumer,FUR-CH-10000454,6,975.92,5,0.2,121.99
CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Consumer,OFF-AR-10000380,16,303.84,8,0,91.152
CA-2014-107818,9/8/2014,9/14/2014,Standard Class,MC-17275,Consumer,OFF-ST-10000736,15,485.88,6,0,19.4352
CA-2014-113320,12/12/2014,12/15/2014,Second Class,LH-17155,Consumer,FUR-FU-10004270,11,12.54,3,0,4.5144
CA-2014-113320,12/12/2014,12/15/2014,Second Class,LH-17155,Consumer,OFF-ST-10000617,17,8.94,3,0,0.6258
CA-2014-113320,12/12/2014,12/15/2014,Second Class,LH-17155,Consumer,FUR-FU-10001706,6,9.24,3,0,4.4352
CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Consumer,OFF-BI-10003364,7,70.008,3,0.2,24.5028
CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Consumer,FUR-FU-10001861,6,77.6,4,0,38.024
CA-2015-137526,1/13/2015,1/17/2015,Standard Class,PB-19150,Consumer,FUR-FU-10004845,16,464.85,9,0,92.97
CA-2017-136063,12/15/2017,12/19/2017,Standard Class,SS-20140,Corporate,OFF-AR-10000823,4,10.192,7,0.2,1.0192
CA-2016-101546,12/18/2016,12/24/2016,Standard Class,GK-14620,Corporate,OFF-BI-10001359,11,1793.98,2,0,843.1706
CA-2014-138940,4/11/2014,4/16/2014,Second Class,GM-14455,Home Office,TEC-PH-10001835,6,758.352,6,0.2,265.4232
CA-2016-125164,11/10/2016,11/14/2016,Standard Class,SH-19975,Corporate,OFF-BI-10001191,5,20.368,1,0.2,7.3834
CA-2016-125164,11/10/2016,11/14/2016,Standard Class,SH-19975,Corporate,OFF-BI-10003982,10,49.848,3,0.2,16.8237
CA-2017-163531,6/26/2017,6/30/2017,Standard Class,SC-20725,Consumer,TEC-PH-10001425,13,239.97,3,0,67.1916
CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Consumer,FUR-CH-10001215,19,2404.704,6,0.2,150.294
CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Consumer,OFF-BI-10001718,6,563.024,11,0.2,190.0206
CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Consumer,OFF-ST-10000991,6,344.91,3,0,10.3473
CA-2017-122490,11/13/2017,11/18/2017,Standard Class,TT-21070,Consumer,OFF-LA-10001613,10,8.64,3,0,4.2336
CA-2017-131366,11/24/2017,11/29/2017,Standard Class,SC-20440,Corporate,TEC-PH-10003437,8,89.988,2,0.4,-14.998
CA-2017-131366,11/24/2017,11/29/2017,Standard Class,SC-20440,Corporate,OFF-PA-10000675,20,229.544,7,0.2,83.2097
CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Consumer,OFF-FA-10000840,13,1.824,2,0.2,0.6156
CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Consumer,OFF-AP-10001947,1,18.32,5,0.8,-46.716
CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Consumer,OFF-ST-10002301,2,48.816,3,0.2,-11.5938
CA-2017-164042,5/23/2017,5/27/2017,Standard Class,KL-16645,Consumer,OFF-BI-10001922,19,1.188,1,0.8,-1.9602
CA-2014-132864,12/2/2014,12/7/2014,Standard Class,KN-16390,Corporate,TEC-AC-10001267,1,119.8,5,0.2,29.95
US-2014-155817,10/3/2014,10/9/2014,Standard Class,SL-20155,Home Office,OFF-ST-10000532,16,61.568,2,0.2,4.6176
US-2014-155817,10/3/2014,10/9/2014,Standard Class,SL-20155,Home Office,OFF-AR-10002335,10,6.192,3,0.2,0.4644
US-2016-131891,7/29/2016,7/31/2016,First Class,PW-19240,Consumer,OFF-BI-10000201,2,2.214,3,0.7,-1.476
CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Corporate,OFF-EN-10004846,4,5.32,2,0,2.6068
CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Corporate,FUR-CH-10000454,2,975.92,4,0,292.776
CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Corporate,TEC-AC-10004145,20,2249.91,9,0,517.4793
CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Corporate,OFF-ST-10001580,5,59.92,4,0,16.7776
CA-2017-104080,3/8/2017,3/15/2017,Standard Class,AH-10210,Consumer,OFF-BI-10003876,13,171.2,5,0.2,64.2
CA-2017-104080,3/8/2017,3/15/2017,Standard Class,AH-10210,Consumer,OFF-AR-10001972,11,3.36,2,0,0.8736
CA-2014-151379,12/16/2014,12/20/2014,Standard Class,SC-20695,Corporate,OFF-PA-10000595,3,114.2,5,0,52.532
CA-2016-163167,11/28/2016,12/1/2016,Second Class,RF-19345,Corporate,FUR-CH-10004477,3,182.67,3,0,52.9743
CA-2016-163167,11/28/2016,12/1/2016,Second Class,RF-19345,Corporate,TEC-AC-10003441,6,101.7,6,0,6.102
CA-2016-163167,11/28/2016,12/1/2016,Second Class,RF-19345,Corporate,OFF-ST-10004459,14,1126.02,3,0,56.301
CA-2016-163167,11/28/2016,12/1/2016,Second Class,RF-19345,Corporate,OFF-ST-10003805,14,1263.3,6,0,315.825
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Corporate,OFF-AR-10001246,20,8.82,3,0,2.5578
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Corporate,OFF-PA-10001295,13,37.94,2,0,18.2112
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Corporate,OFF-AR-10001231,13,4.2,2,0,1.176
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Corporate,OFF-ST-10002743,1,227.28,2,0,2.2728
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Corporate,OFF-PA-10004327,6,47.9,1,0,22.992
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Corporate,OFF-EN-10004773,15,61.96,2,0,30.3604
CA-2016-135776,12/23/2016,12/30/2016,Standard Class,EH-13765,Corporate,OFF-ST-10003470,2,1117.92,4,0,55.896
US-2014-122021,10/15/2014,10/17/2014,First Class,AC-10660,Consumer,FUR-CH-10003761,13,183.372,2,0.3,-7.8588
US-2014-122021,10/15/2014,10/17/2014,First Class,AC-10660,Consumer,OFF-PA-10002230,10,7.968,2,0.2,2.8884
CA-2016-130484,8/22/2016,8/27/2016,Standard Class,SG-20470,Consumer,OFF-BI-10000088,6,26.352,8,0.7,-18.4464
CA-2017-120936,12/17/2017,12/21/2017,Standard Class,CA-12310,Corporate,OFF-ST-10001526,12,481.32,4,0,125.1432
CA-2017-120936,12/17/2017,12/21/2017,Standard Class,CA-12310,Corporate,OFF-SU-10002557,12,13.98,1,0,3.6348
CA-2017-110884,3/7/2017,3/12/2017,Standard Class,SH-20395,Consumer,OFF-BI-10003669,2,25.92,6,0.2,9.072
CA-2017-110884,3/7/2017,3/12/2017,Standard Class,SH-20395,Consumer,OFF-LA-10003510,15,91.59,3,0,42.1314
US-2014-161613,12/1/2014,12/3/2014,Second Class,MC-17605,Corporate,FUR-CH-10003746,10,674.058,3,0.3,-19.2588
US-2014-146353,10/14/2014,10/16/2014,Second Class,JE-15610,Corporate,OFF-BI-10003476,18,22.92,4,0,11.0016
