Product ID,Category,Sub-Category,Product Name
OFF-PA-10000418,Office Supplies,Paper,White Computer Printout Paper by Universal
FUR-TA-10001039,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere
OFF-AR-10002240,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black"
OFF-BI-10002867,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers
FUR-FU-10003976,Furniture,Tables,"Bevis Oval Conference Table, Walnut"
TEC-PH-10002922,Furniture,Tables,Hon 61000 Series Interactive Training Tables
OFF-PA-10000501,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""
OFF-AP-10004980,Office Supplies,Paper,Xerox 217
TEC-PH-10001750,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish"
OFF-BI-10003708,Office Supplies,Paper,Xerox 189
OFF-BI-10001191,Furniture,Tables,KI Adjustable-Height Table
OFF-PA-10003673,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener
OFF-PA-10001639,Office Supplies,Binders,GBC Recycled Regency Composition Covers
TEC-AC-10004975,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7"
OFF-BI-10004364,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone
OFF-PA-10001712,Office Supplies,Paper,Petty Cash Envelope
FUR-CH-10004289,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room
TEC-PH-10002564,Technology,Phones,Samsung Rugby III
OFF-BI-10004876,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"""
TEC-PH-10004348,Office Supplies,Binders,Canvas Sectional Post Binders
OFF-BI-10004352,Office Supplies,Paper,Strathmore Photo Mount Cards
OFF-BI-10000666,Office Supplies,Paper,Xerox 203
TEC-MA-10000010,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset
OFF-BI-10000977,Office Supplies,Binders,Storex Dura Pro Binders
FUR-TA-10002530,Office Supplies,Paper,Xerox 1948
FUR-FU-10001473,Furniture,Chairs,Global Super Steno Chair
OFF-BI-10001765,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4
FUR-CH-10000847,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders
OFF-PA-10001293,Technology,Phones,OtterBox Defender Series Case - iPhone 5c
OFF-AR-10000634,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders
FUR-FU-10004270,Office Supplies,Binders,Surelock Post Binders
OFF-AR-10003770,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer
OFF-LA-10003121,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs
OFF-PA-10002262,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
OFF-PA-10002464,Furniture,Furnishings,DAX Wood Document Frame
OFF-ST-10002214,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
OFF-PA-10000130,Furniture,Chairs,Global Executive Mid-Back Manager's Chair
TEC-AC-10000865,Office Supplies,Paper,Xerox 1946
OFF-FA-10003021,Office Supplies,Art,Newell 320
TEC-PH-10003580,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
TEC-AC-10001109,Office Supplies,Art,Newell 340
OFF-PA-10001838,Office Supplies,Labels,Avery 506
OFF-ST-10004950,Office Supplies,Paper,Xerox 192
OFF-PA-10003823,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright)
TEC-PH-10001300,Office Supplies,Storage,X-Rack File for Hanging Folders
FUR-TA-10003715,Office Supplies,Paper,Xerox 199
TEC-MA-10004458,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive
OFF-BI-10004965,Office Supplies,Fasteners,Staples
OFF-AR-10001419,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone
OFF-PA-10002586,Technology,Accessories,Logitech Trackman Marble Mouse
OFF-AR-10002221,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
FUR-FU-10002456,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers
OFF-FA-10004968,Office Supplies,Paper,Xerox 197
OFF-PA-10001274,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4"
OFF-PA-10001125,Furniture,Tables,Hon 2111 Invitation Series Corner Table
OFF-ST-10000344,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer
OFF-ST-10003324,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements
OFF-ST-10000419,Office Supplies,Art,Newell 325
OFF-AP-10001626,Office Supplies,Paper,Xerox 1970
FUR-FU-10003981,Office Supplies,Art,12 Colored Short Pencils
OFF-ST-10001291,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange"
OFF-AP-10004868,Office Supplies,Fasteners,Rubber Band Ball
OFF-LA-10002195,Office Supplies,Paper,Loose Memo Sheets
OFF-AR-10001315,Office Supplies,Paper,Xerox 1988
OFF-EN-10003134,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black"
OFF-AR-10001955,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit
OFF-LA-10001641,Office Supplies,Storage,"Rogers Jumbo File, Granite"
OFF-ST-10001370,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
TEC-AC-10003038,Furniture,Furnishings,Eldon Wave Desk Accessories
OFF-BI-10000088,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray"
OFF-AR-10003504,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags
OFF-EN-10003160,Office Supplies,Labels,Avery 481
TEC-AC-10003280,Office Supplies,Art,Newell 310
TEC-PH-10000169,Office Supplies,Envelopes,Staple envelope
OFF-PA-10001526,Office Supplies,Art,Newell 319
OFF-AP-10004336,Office Supplies,Labels,Avery 518
OFF-PA-10001357,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
OFF-FA-10000992,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
OFF-AR-10001221,Office Supplies,Binders,GBC Imprintable Covers
TEC-PH-10004830,Office Supplies,Art,Newell 347
OFF-PA-10004519,Office Supplies,Envelopes,Pastel Pink Envelopes
FUR-BO-10000362,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard
OFF-PA-10000308,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder
OFF-SU-10001165,Office Supplies,Paper,Xerox 1949
FUR-FU-10001488,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit"
OFF-AR-10003251,Office Supplies,Paper,Xerox 1886
OFF-AR-10001044,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"
OFF-AR-10000823,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color"
OFF-AR-10004456,Technology,Phones,Pyle PRT45 Retro Home Telephone
OFF-BI-10000591,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams
TEC-PH-10000441,Furniture,Bookcases,Sauder Inglewood Library Bookcases
TEC-AC-10004855,Office Supplies,Paper,Xerox 1901
OFF-AR-10001915,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors
OFF-ST-10000352,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
OFF-PA-10000575,Office Supplies,Art,Prang Drawing Pencil Set
FUR-FU-10002937,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black"
TEC-AC-10003063,Office Supplies,Art,Newell 307
FUR-FU-10004415,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener
OFF-ST-10002011,Office Supplies,Binders,Avery Binder Labels
TEC-PH-10000038,Technology,Phones,VTech DS6151
OFF-PA-10002689,Technology,Accessories,V7 USB Numeric Keypad
TEC-CO-10001766,Office Supplies,Art,Peel-Off China Markers
OFF-PA-10004359,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers
OFF-FA-10001135,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
OFF-BI-10004224,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box"
TEC-PH-10003357,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse
OFF-PA-10004475,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System
OFF-PA-10003001,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke"
OFF-FA-10000611,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top
OFF-BI-10001116,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker
TEC-PH-10004922,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)
OFF-BI-10002353,Technology,Copiers,Canon PC940 Copier
OFF-FA-10002676,Office Supplies,Paper,Multicolor Computer Printout Paper
TEC-AC-10003023,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box"
OFF-PA-10000167,Office Supplies,Binders,Catalog Binders with Expanding Posts
TEC-PH-10002185,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone
FUR-FU-10000758,Office Supplies,Paper,Xerox 1940
TEC-MA-10004679,Office Supplies,Paper,Xerox 1986
OFF-AP-10002495,Office Supplies,Fasteners,Binder Clips by OIC
OFF-BI-10002414,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders"
TEC-AC-10003133,Technology,Phones,RCA Visys Integrated PBX 8-Line Router
TEC-AC-10002006,Office Supplies,Binders,GBC VeloBind Cover Sets
OFF-LA-10002381,Office Supplies,Fasteners,Colored Push Pins
OFF-FA-10001843,Technology,Accessories,Logitech G105 Gaming Keyboard
OFF-LA-10003077,Office Supplies,Paper,Xerox 1925
OFF-PA-10003424,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3
OFF-PA-10004405,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame
FUR-BO-10003965,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
FUR-FU-10002088,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets"
TEC-AC-10000736,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch
FUR-BO-10003966,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive
OFF-AP-10000828,Technology,Accessories,Memorex Micro Travel Drive 16 GB
OFF-AP-10002906,Office Supplies,Labels,Avery 497
OFF-AP-10003860,Office Supplies,Fasteners,Staples
FUR-TA-10001307,Office Supplies,Labels,Avery 500
OFF-PA-10001457,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page"
OFF-AP-10002082,Office Supplies,Paper,Rediform Voice Mail Log Books
TEC-AC-10003590,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak
OFF-PA-10004355,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2
OFF-PA-10004947,Technology,Accessories,Logitech G600 MMO Gaming Mouse
FUR-TA-10004607,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish"
OFF-PA-10003893,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator
TEC-PH-10001817,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum
FUR-BO-10000330,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection
OFF-BI-10001900,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black"
FUR-BO-10003159,Office Supplies,Paper,White GlueTop Scratch Pads
FUR-FU-10001591,Office Supplies,Appliances,Holmes HEPA Air Purifier
OFF-LA-10002034,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem"
OFF-BI-10001628,Office Supplies,Paper,Xerox 231
OFF-ST-10000877,Office Supplies,Paper,Easy-staple paper
OFF-AR-10004752,Furniture,Tables,Hon 2111 Invitation Series Straight Table
OFF-PA-10000675,Office Supplies,Paper,Xerox 1962
OFF-PA-10001609,Technology,Phones,Wilson Electronics DB Pro Signal Booster
TEC-PH-10001615,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish"
TEC-AC-10004568,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black"
FUR-CH-10001854,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish"
OFF-AR-10000475,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11
TEC-PH-10000455,Office Supplies,Labels,Avery 478
OFF-PA-10001994,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity"
TEC-AC-10002926,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders
TEC-PH-10004897,Office Supplies,Art,Blackstonian Pencils
FUR-FU-10001196,Office Supplies,Paper,Xerox 1919
OFF-PA-10000595,Office Supplies,Paper,Tops Wirebound Message Log Books
OFF-LA-10000443,Technology,Phones,AT&T CL82213
OFF-LA-10001771,Technology,Accessories,Maxell LTO Ultrium - 800 GB
OFF-AP-10001394,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat
FUR-FU-10002553,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"
OFF-AP-10004233,Technology,Phones,GE 30522EE2
FUR-CH-10004754,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size"
OFF-PA-10000809,Technology,Accessories,Logitech Wireless Marathon Mouse M705
FUR-FU-10002878,Technology,Phones,Mediabridge Sport Armband iPhone 5s
TEC-PH-10002624,Furniture,Furnishings,DAX Cubicle Frames - 8x10
TEC-PH-10002885,Office Supplies,Paper,Xerox 1929
TEC-PH-10000895,Office Supplies,Labels,Avery 501
TEC-MA-10000488,Office Supplies,Labels,Avery 513
OFF-PA-10003729,Office Supplies,Appliances,Harmony Air Purifier
OFF-AP-10001005,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black"
FUR-CH-10000988,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room
FUR-FU-10001986,Furniture,Chairs,"Global Stack Chair with Arms, Black"
FUR-FU-10004973,Office Supplies,Paper,Xerox 206
OFF-ST-10000464,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock"
OFF-PA-10000528,Technology,Phones,Samsung Galaxy S4 Mini
OFF-PA-10003129,Technology,Phones,Apple iPhone 5
OFF-AR-10003631,Technology,Phones,Polycom VVX 310 VoIP phone
OFF-BI-10002133,Technology,Machines,Bady BDG101FRU Card Printer
TEC-PH-10004959,Office Supplies,Paper,Xerox 1998
FUR-BO-10001918,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner
FUR-FU-10001617,Furniture,Chairs,Hon Olson Stacker Stools
TEC-PH-10002824,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36"""
OFF-PA-10003309,Furniture,Furnishings,Flat Face Poster Frame
OFF-ST-10002554,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
OFF-AR-10002067,Office Supplies,Paper,Xerox 1981
FUR-TA-10004175,Office Supplies,Paper,Tops White Computer Printout Paper
FUR-TA-10004767,Office Supplies,Art,Staples in misc. colors
OFF-EN-10002621,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
OFF-LA-10003714,Technology,Phones,Classic Ivory Antique Telephone ZL1810
FUR-FU-10001889,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
OFF-AR-10003723,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock"
OFF-PA-10000241,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone
OFF-AR-10001446,Office Supplies,Paper,Xerox 211
OFF-BI-10001359,Office Supplies,Storage,Tennsco Industrial Shelving
OFF-EN-10001749,Office Supplies,Art,Newell 334
OFF-BI-10004390,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer"
TEC-PH-10004924,Furniture,Tables,Safco Drafting Table
FUR-CH-10000155,Office Supplies,Envelopes,Staple envelope
OFF-BI-10001757,Office Supplies,Labels,Avery 510
FUR-FU-10004093,Furniture,Furnishings,Ultra Door Pull Handle
FUR-FU-10001037,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers
OFF-PA-10001878,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
TEC-MA-10003674,Office Supplies,Art,Newell 309
OFF-LA-10003190,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System
TEC-PH-10001809,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure
OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine
FUR-CH-10003981,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"
OFF-ST-10002562,Furniture,Chairs,Global Comet Stacking Armless Chair
TEC-PH-10004345,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets
TEC-PH-10001198,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame
OFF-PA-10001972,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
TEC-PH-10002483,Office Supplies,Paper,Xerox 1891
FUR-BO-10000468,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer
TEC-AC-10001284,Office Supplies,Labels,Avery 474
OFF-BI-10002082,Technology,Phones,Panasonic KX T7736-B Digital phone
OFF-ST-10001505,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine
OFF-AR-10004582,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs
TEC-AC-10002842,Office Supplies,Storage,Staple magnet
OFF-AP-10004785,Technology,Phones,Cisco SPA 502G IP Phone
TEC-AC-10002217,Technology,Phones,Avaya 4621SW VoIP phone
OFF-BI-10002954,Office Supplies,Paper,Xerox 214
OFF-AP-10003281,Technology,Phones,Motorola Moto X
OFF-SU-10000898,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases
OFF-BI-10001249,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo
TEC-AC-10002718,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements
TEC-PH-10002352,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
FUR-CH-10003774,Office Supplies,Art,BIC Brite Liner Grip Highlighters
OFF-AR-10000127,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive
TEC-PH-10003811,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room"
OFF-BI-10002393,Technology,Accessories,Imation Clip USB flash drive - 8 GB
FUR-TA-10002855,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders
OFF-EN-10000781,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor
OFF-PA-10002160,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
OFF-AR-10002257,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings
OFF-FA-10004395,Technology,Accessories,Belkin Standard 104 key USB Keyboard
OFF-AP-10002534,Technology,Phones,Avaya IP Phone 1140E VoIP phone
FUR-BO-10003034,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki"
OFF-ST-10000943,Office Supplies,Art,Newell 321
OFF-PA-10000533,Technology,Phones,Jabra Supreme Plus Driver Edition Headset
OFF-ST-10001172,Office Supplies,Binders,Binder Posts
OFF-PA-10001661,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base
OFF-BI-10004817,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
FUR-CH-10003833,Office Supplies,Paper,Xerox 1978
FUR-FU-10003142,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear"
TEC-AC-10001114,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth
OFF-FA-10002975,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator
OFF-ST-10003996,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish"
OFF-BI-10002571,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
OFF-PA-10000477,Office Supplies,Paper,Southworth Parchment Paper & Envelopes
OFF-BI-10004209,Office Supplies,Storage,"Tennsco Lockers, Sand"
TEC-AC-10002800,Office Supplies,Paper,Xerox 1922
FUR-TA-10003954,Office Supplies,Binders,GBC Personal VeloBind Strips
TEC-AC-10003289,Furniture,Chairs,Novimex Fabric Task Chair
TEC-PH-10002468,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
OFF-PA-10001295,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000
OFF-LA-10000248,Office Supplies,Fasteners,Staples
OFF-FA-10004076,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"
OFF-LA-10004008,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""
OFF-AR-10001177,Office Supplies,Paper,Xerox 1952
OFF-BI-10001718,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
OFF-AR-10004602,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset
OFF-ST-10000078,Furniture,Tables,Hon 94000 Series Round Tables
OFF-AR-10004272,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard
TEC-PH-10001578,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural"
OFF-ST-10003638,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations
FUR-BO-10002213,Office Supplies,Labels,Avery 52
OFF-EN-10003040,Office Supplies,Fasteners,Translucent Push Pins by OIC
TEC-PH-10000923,Office Supplies,Labels,Avery 507
FUR-FU-10003623,Office Supplies,Art,Newell 349
OFF-AP-10000124,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
OFF-AR-10004511,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener
OFF-PA-10003883,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers
TEC-PH-10002807,Office Supplies,Paper,Xerox 1888
FUR-FU-10002364,Office Supplies,Art,Newell 308
OFF-SU-10001664,Technology,Phones,Polycom SoundStation2 EX Conference phone
FUR-TA-10003238,Office Supplies,Storage,Mobile Personal File Cube
TEC-PH-10001536,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases
OFF-AR-10004956,Office Supplies,Envelopes,Quality Park Security Envelopes
OFF-AR-10003696,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"
OFF-PA-10000551,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,"
OFF-BI-10004506,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor
OFF-PA-10000740,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack"
FUR-CH-10002084,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5"""
OFF-AP-10000692,Technology,Phones,Motorla HX550 Universal Bluetooth Headset
OFF-AP-10000252,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak"
FUR-FU-10004748,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers
OFF-AR-10000538,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables"
TEC-PH-10001079,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet
OFF-AP-10003842,Office Supplies,Art,Newell 33
FUR-CH-10000553,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop
OFF-AR-10003469,Office Supplies,Paper,Array Memo Cubes
OFF-PA-10003790,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock
FUR-BO-10002202,Office Supplies,Paper,Xerox 1982
OFF-AP-10002765,Furniture,Chairs,Hon Mobius Operator's Chair
OFF-ST-10003692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector
TEC-PH-10001051,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers
OFF-AR-10000817,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock"
OFF-SU-10000952,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany"
FUR-FU-10004597,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray"
OFF-BI-10002982,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone
OFF-PA-10004285,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum
OFF-AP-10001391,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton"
TEC-PH-10001944,Office Supplies,Art,Nontoxic Chalk
OFF-PA-10001776,Office Supplies,Paper,Xerox 1991
TEC-AC-10004145,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors"
OFF-PA-10003919,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors
OFF-PA-10002001,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders
OFF-PA-10002787,Technology,Phones,HTC One
OFF-ST-10003123,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter
FUR-FU-10000308,Office Supplies,Supplies,Fiskars Home & Office Scissors
TEC-CO-10003763,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets
FUR-TA-10001866,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos
OFF-AP-10002222,Office Supplies,Paper,Xerox 1959
OFF-PA-10003971,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center
OFF-AP-10004036,Office Supplies,Paper,Xerox 22
OFF-AP-10002287,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster
FUR-TA-10001950,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
TEC-PH-10001527,Technology,Accessories,Logitech diNovo Edge Keyboard
TEC-AC-10003095,Office Supplies,Paper,Xerox 1989
TEC-AC-10000358,Office Supplies,Paper,Xerox 1984
OFF-EN-10004147,Office Supplies,Paper,Xerox 227
FUR-FU-10001468,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems
OFF-PA-10000380,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats
OFF-AP-10000026,Technology,Copiers,Canon PC1060 Personal Laser Copier
OFF-PA-10003936,Furniture,Tables,Bevis Round Conference Room Tables and Bases
FUR-FU-10002501,Office Supplies,Appliances,Staple holder
OFF-AP-10001205,Office Supplies,Paper,Xerox 1965
OFF-BI-10004141,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner
OFF-BI-10000632,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"
TEC-AC-10004864,Furniture,Tables,Balt Solid Wood Round Tables
TEC-MA-10000597,Technology,Phones,Plantronics MX500i Earset
